Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Angola,AGO,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3000,3000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47.2,..,..,..,..,..
Angola,AGO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,10.435,10.798,11.204,11.624,12.058,12.504,12.965,13.441,13.932,14.436,14.957,15.632,16.455,17.31,18.202,19.128,20.092,21.088,22.122,23.192,24.298,25.437,26.612,27.821,29.065,30.338,31.643,32.978,34.343,35.731,37.144,38.58,40.039,41.511,43,44.169,45.346,46.525,47.71,48.897,50.087,51.274,52.461,53.645,54.827,56,56.764,57.524,58.282,59.034,59.783,60.528,61.268,62.002,62.731,63.446,64.149,64.839,65.514,66.177,66.825,67.46,68.081,68.688
Antigua and Barbuda,ATG,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20991.578596164,21345.3895859699,21250.3888680594,21973.1643315122,23007.4237002659,21577.8546026361,22541.6507388614,23300.9048951623,23948.0231287329,24415.7390715317,25504.039074952,23973.5783929234,23912.3671263473,25079.5968751067,26234.8762812089,27608.7427000392,30722.6015554287,33125.4781267446,32629.5021584401,28290.0613472518,25718.7741721695,24914.3966226871,25477.1192437001,25088.5666700905,25431.0249671081,25596.3216196952,26462.4119341251,26949.1180766044,28663.4525889592,29394.6290117812,23704.048687826,25493.1295548691,27757.17352739,28665.5966277555
Antigua and Barbuda,ATG,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,40.7424807784393,40.701395679616,40.7451585742352,40.8281770585436,41.2655120687304,41.9475718225791,42.5361499946383,43.0984955450606,43.6025726962239,43.9976781400019,43.7826946177394,43.0201409635857,42.2088260298323,41.3268076260801,40.3519289913186,39.2738346216913,38.1673842210953,37.1134020618557,36.0944216016229,35.1501737387495,34.2405165704775,33.2908192665555,32.3667609477162,31.5114359099804,30.726039029092,30.1700282868036,29.8594531111163,29.6414280719475,29.5450282892063,29.5943302087671,29.7364514906518,29.6044567369645,29.2171236796115,28.9335976364617,28.7415016698473,28.5980584227609,28.5172927591048,28.4312142380735,28.2595215785703,28.0062583817613,27.7962827260009,27.5838089614905,27.2459356175918,26.8615232886538,26.4437997998505,25.9443588876786,25.4593889647755,25.0190512768928,24.6207252765732,24.2554726824277,23.7785168329541,23.2154181415674,22.6526678376714,22.1233488140841,21.656618405128,21.1573206731117,20.63501703206,20.1911785686849,19.7734255201882,19.3868633740969,19.082383665717,18.8211693905245,18.5472947751245,18.1859636471611
Antigua and Barbuda,ATG,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.11131,7.28668,1.91182,2.77343,6.0136,19.0251,8.34388,6.94991,14.9782,17.7678,12.1151,11.1846,10.2935,9.94827,..,8.75618,8.71023,8.66279,10.6818,..
Antigua and Barbuda,ATG,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,..,..
Antigua and Barbuda,ATG,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,447000,498000,526000,570000,560000,634000,624000,528000,623000,769000,712000,838000,935000,863000,944000,788000,848000,819000,777000,771000,894000,874000,1040000,1064000,1035000,384500,..,..,..
Antigua and Barbuda,ATG,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,39.656,39.04,38.427,37.817,37.211,36.61,36.012,35.418,34.829,34.245,33.819,33.898,33.978,34.057,34.137,34.217,34.297,34.377,34.457,34.538,34.618,34.698,34.779,34.86,34.94,35.021,35.102,35.183,35.264,35.345,35.426,35.465,35.085,34.709,34.334,33.961,33.59,33.221,32.855,32.49,32.127,31.74,31.098,30.464,29.837,29.218,28.606,28.002,27.405,26.818,26.238,25.703,25.526,25.35,25.175,25,24.846,24.713,24.599,24.506,24.433,24.38,24.346,24.332
Argentina,ARG,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17073.1580768193,18369.0107174587,19553.8253421588,20873.2191932961,21795.8406933293,20898.5319124925,21777.3083494767,23263.2440234421,23880.7313822427,22807.9821513424,22373.03678309,21152.8567790195,18647.0998581005,20086.5123167203,21679.002559219,23355.3307814191,24975.0187058769,26952.0937769418,27768.6843809796,25861.543571103,28407.4305734637,29767.772411443,29129.1690188431,29497.8525928233,28442.2481891173,28905.7613481314,28006.7736999391,28499.0342488969,27472.61025086,26656.7939194468,23785.7843805643,26086.8023552274,27127.4390969333,26466.5465596961
Argentina,ARG,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,31.1162718095194,30.978751758437,30.8310830744831,30.6841967032698,30.5438191063246,30.402439758188,30.2487229901412,30.0925866217024,29.9432253862993,29.8161241116447,29.7172637318956,29.6564488381245,29.6308497117393,29.6526490435127,29.7392986639616,29.8600839862065,30.0064544823582,30.1667697345714,30.3256586825057,30.4869114252418,30.6423461860258,30.77572543705,30.8801489982181,30.9572559776673,31.0037490701741,31.0110765925784,30.9722416925682,30.890024070159,30.7641438755437,30.5949084283413,30.4039445969413,30.1980957212797,29.9729814917119,29.7415810060055,29.5108852477345,29.2814736747524,29.0505618609344,28.8213354430812,28.5985102887007,28.3864423108692,28.1802131806071,27.9635039480871,27.7328473929068,27.4942108965076,27.2480435226372,26.9902147785386,26.7224838516436,26.4535033713104,26.1772159938644,25.8961479735009,25.6397444358013,25.4191748509299,25.2279686735182,25.0575117846874,24.8909505962578,24.7292121561043,24.5763205280432,24.4068430876801,24.1931513494201,23.9395441152544,23.6563980592251,23.3567371619625,23.0533315543961,22.7340998635816
Argentina,ARG,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,1.1,1.2,..,..,..,1,1.7,2,1.9,3.9,4.2,3.8,4,4.2,5,8.2,12.4,5.4,3.9,2.7,2.2,1.8,1.6,1.6,0.7,0.7,0.6,0.7,0.6,..,0.7,0.6,1,1.1,1.2,0.9,0.6,..
Argentina,ARG,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.249835,0.389173,0.67366,1.3986,2.36307,3.99704,6.49728,7.70515,8.59391,9.75627,10.956,12.2115,14.6798,15.153,15.7689,16.5185,17.7082,18.9759,19.5519,21.1798,23.15,24.6832,25.3581
Argentina,ARG,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,..,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,..,..
Argentina,ARG,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2289000,2614000,2764000,3012000,2898000,2909000,2620000,2820000,2995000,3457000,3823000,4173000,4562000,4700000,4308000,6800000,6703000,6497000,6510000,7165000,6816000,6668000,6711000,6942000,7399000,..,..,..,..
Argentina,ARG,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4436000,4481000,4533000,4928000,5425000,5793000,6083000,7676000,8295000,9844000,10022000,13159000,18645000,21583000,18411000,15352000,..,..,..,..
Argentina,ARG,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.8,0.7,0.7,0.7,0.6,..,0.7,0.6,1.1,1.1,1.2,0.9,0.6,..
Argentina,ARG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,73.611,74.217,74.767,75.309,75.844,76.369,76.888,77.398,77.901,78.394,78.88,79.321,79.743,80.158,80.567,80.969,81.366,81.755,82.139,82.516,82.887,83.313,83.759,84.194,84.621,85.038,85.445,85.843,86.233,86.613,86.984,87.328,87.542,87.752,87.96,88.164,88.366,88.564,88.759,88.952,89.142,89.329,89.51,89.686,89.86,90.031,90.2,90.366,90.53,90.691,90.849,90.99,91.121,91.249,91.377,91.503,91.627,91.749,91.87,91.991,92.111,92.229,92.347,92.463
Armenia,ARM,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6129.98829457637,5321.37255147331,3134.36025821136,2955.4425290313,3192.25979061776,3464.83224035992,3694.61525642914,3849.38193487809,4169.73099494953,4353.7100695751,4665.15612333024,5170.76463236335,5906.26933617911,6778.85189789381,7535.48358354372,8635.02034431875,9841.8929818114,11272.520424144,12135.0322583276,10491.2460679768,10787.5694124723,11361.362209239,12240.2057079733,12700.9429200555,13210.3327707559,13686.7461269439,13775.1811130634,14880.5563397717,15739.1469036968,17031.1183072476,15889.3437365965,16899.0709181676,19100.2456307942,20780.6440042171
Armenia,ARM,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,38.1695645506547,39.403635754972,40.2092386480764,40.6370369702131,40.8189849145267,40.7928243357023,40.5722336261967,40.2200639474498,39.7628598185528,39.1996677379976,38.5318166949905,37.7535727615217,36.857104392159,35.8671135080739,34.8118699407601,33.7389609327545,32.7809927870315,32.0334841386352,31.457593557551,30.9375865740971,30.5295358427724,30.3288338418496,30.2799709307682,30.3490328694981,30.4476403168911,30.5078029559545,30.538000244952,30.5406395724248,30.5281291419619,30.3096802651713,30.1691152312522,30.2554489388221,30.3883797579867,30.4792298262007,30.3754453364223,30.0917980638215,29.6710340348556,29.1940222863602,28.5910416441653,27.8157608967728,26.9054182492255,25.9528041176669,25.0474752720378,24.1850950454946,23.3283100844982,22.4304174982919,21.4802048514011,20.5782332737428,19.8898881334361,19.4809797198087,19.2508857740897,19.1147520498632,19.0968978057734,19.1928887743076,19.3860957507787,19.6248898551012,19.8596918524618,20.0694583970184,20.2182434550055,20.3044279739623,20.3433230260031,20.4225514860675,20.4777683189419,20.3910552685855
Armenia,ARM,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.9,..,14,10,7.5,5.3,2.6,2,1.5,0.9,1.2,1,1.2,0.8,1.7,1.4,1.1,1.1,0.8,1.3,1,0.4,0.5,0.8,..
Armenia,ARM,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.000194531,0.000261812,0.000329059,0.0330847,0.0661932,..,0.1311,0.466184,1.35419,3.19289,5.49292,7.25581,8.31673,9.33763,9.80149,10.2498,10.8173,11.9399,13.2819,14.8884,16.2566,17.7301,18.5458
Armenia,ARM,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,..,..
Armenia,ARM,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12000,13000,23000,32000,41000,45000,123000,162000,206000,263000,319000,382000,511000,558000,575000,684000,758000,963000,1084000,1204000,1192000,1260000,1495000,1652000,1894000,375000,..,..,..
Armenia,ARM,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,111000,110000,131000,169000,221000,269000,329000,468000,516000,526000,563000,715000,965000,1083000,1198000,1187000,1263000,1482000,1623000,1868000,346000,..,..,..
Armenia,ARM,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.5,1.2,1.1,0.8,1.3,1,0.4,0.5,0.8,..
Armenia,ARM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,51.275,52.147,53.019,53.889,54.758,55.622,56.483,57.341,58.195,59.042,59.864,60.657,61.445,62.225,63,63.611,64.219,64.821,65.419,65.839,66.05,66.259,66.467,66.675,66.883,67.09,67.296,67.501,67.706,67.69,67.421,67.15,66.878,66.606,66.332,66.057,65.781,65.504,65.226,64.947,64.666,64.385,64.236,64.137,64.038,63.938,63.839,63.739,63.64,63.54,63.44,63.34,63.24,63.164,63.112,63.085,63.082,63.103,63.149,63.219,63.313,63.431,63.573,63.739
Aruba,ABW,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33050.6442784391,34550.9178862028,35369.9962868371,36817.5539766641,38584.9261636103,38366.0717856556,37663.96356464,39115.8131101858,38714.0586907077,38059.9704793716,39934.2438643444,40874.8856293175,40007.7900204558,40050.6165495942,42586.3672843964,41999.7925159901,41974.4062775006,42743.2264651505,42990.8735373668,37505.1218426687,36069.4767343863,36936.1463649744,36256.758349137,38300.5412154143,37433.0840898173,36963.0785495511,37377.5022869711,39797.6614057063,40544.4252964126,39432.1289328699,29935.0702780022,38226.146156979,42260.4518367931,..
Aruba,ABW,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,43.1310430706124,42.9494185733995,42.8527323247916,42.6611570247934,42.3591594688668,41.9366637462467,41.4062961182652,40.725620154062,39.9492185201066,39.1934940165178,38.4280916650453,37.6186954341044,36.690708599876,35.6158037917646,34.4725334221815,33.3498035921634,32.1853168280427,31.0564462991434,30.1394602999773,29.423765442054,28.9240602892406,28.6966868167408,28.4832689017048,28.1802050782783,27.9012691957086,27.534973169143,27.0591606896659,26.5275407292475,26.0813131980445,26.0056815103219,26.5592780563524,27.6965696098078,28.102405561927,27.5241846323936,26.8469626090041,26.0090850097339,25.1488975911958,24.4795866011874,23.9784245154407,23.608504955852,23.2556312499299,22.8794636703955,22.5041130517209,22.1027820627609,21.6689206164241,21.3578103997545,21.2401876441455,21.1831134346555,21.1304543042573,21.0513849131153,20.7486433828476,20.2250019745676,19.7372480083046,19.3487558320373,19.0455045659015,18.7996067429202,18.5717214384812,18.3348587091053,18.0697706242362,17.7673391737323,17.3510219591029,16.7994067760814,16.240781624313,15.7117720673335
Aruba,ABW,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.51555,7.46999,13.0256,14.627,16.5612,18.8089,18.9851,19.1951,..,..,18.7211,18.5735,18.237,..,..,..,17.7444,17.6909,17.6649,17.4862,..
Aruba,ABW,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,912000,957000,947000,906000,972000,1211000,1178000,1225000,1184000,1304000,1286000,1285000,1254000,1383000,1420000,1394000,1469000,1481000,1667000,1739000,1832000,1758000,1863000,1897000,1951000,..,..,..,..
Aruba,ABW,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Urban population (% of total population),SP.URB.TOTL.IN.ZS,50.776,50.761,50.746,50.73,50.715,50.7,50.685,50.67,50.654,50.639,50.624,50.609,50.593,50.578,50.563,50.548,50.532,50.517,50.502,50.487,50.472,50.456,50.441,50.426,50.411,50.395,50.38,50.365,50.35,50.335,50.319,50.304,49.998,49.588,49.177,48.767,48.356,47.946,47.536,47.127,46.717,46.339,45.972,45.606,45.24,44.875,44.511,44.147,43.783,43.421,43.059,42.94,42.957,42.99,43.041,43.108,43.192,43.293,43.411,43.546,43.697,43.866,44.052,44.254
Australia,AUS,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35754.1141170955,35166.4698345273,34923.6676324886,36014.5915826843,37088.9400872028,38102.4330016468,39097.2104894606,40189.9261064134,41646.8987332921,43264.8525665447,44449.852777819,44771.4613117813,46026.6413897605,46906.5504946725,48368.1086259664,49290.0363305889,49969.2431898083,50917.0140186351,51696.610463009,51600.5720398176,51935.2017847145,52452.3787571427,53564.3304077806,54022.4668771925,54610.3938064056,55015.2964787314,55667.9241534879,56028.3713006226,56800.6357529854,57188.2949487875,56298.1955662662,57406.1787604549,59099.8479392399,59456.3884188866
Australia,AUS,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,30.1925365083752,30.197895237812,30.0588814883727,29.9021788662568,29.7695193929287,29.612003405977,29.4423836844221,29.2425551121126,29.0384348922654,28.8947897102858,28.7793018748778,28.6395581411752,28.4501220404023,28.1785595447928,27.8355256861224,27.4314460484914,26.9690809393199,26.4978002045322,26.0427700596696,25.6152789771335,25.2510969517428,24.9436262866457,24.6514853697924,24.3355555156849,23.974728033215,23.5651276759892,23.1167679294522,22.7082044195276,22.3998924597343,22.1797546025419,22.0249609294414,21.9133447055195,21.822365795879,21.7317994394184,21.6348018006118,21.519675694033,21.3775259624292,21.2208084838389,21.0604270036659,20.9012269444776,20.7371998778208,20.5556432263529,20.3543168655489,20.1474780520574,19.9476177130945,19.7550230011253,19.5815294158459,19.4336490128957,19.2986634473954,19.1716135235797,19.056350833593,18.9711546710534,18.9357849563926,18.9256202512991,18.9114082764031,18.9005638126221,18.8892663434453,18.8504743134126,18.7801545524021,18.6784507103908,18.5417282291673,18.3733291452377,18.180046703239,17.9796681140363
